Time	Symbol	MarketMode	State	TradeUUID	Event	StartAdjusted	ImpulseATR	StartPrice	EndPrice	BandLower	BandUpper	TouchCount	FreezeCancelCount	ConfirmType	EntryType	EntryPrice	SL	TP	SpreadPts	SlippagePts	FillDeviationPts	Result	RejectReason	Extra
2026.03.10 14:46:00	USDJPY#	FX	IDLE	20260310144600_01	LOG_REJECT	true	0.027	157.947	157.861	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 15:01:00	USDJPY#	FX	IDLE	20260310150100_01	LOG_REJECT	false	0.026	157.805	157.735	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 15:34:00	USDJPY#	FX	IDLE	20260310153400_01	LOG_REJECT	false	0.032	157.700	157.810	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 16:01:00	USDJPY#	FX	IDLE	20260310160100_01	LOG_REJECT	true	0.032	157.826	157.911	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 17:16:00	USDJPY#	FX	IDLE	20260310171600_01	LOG_REJECT	false	0.026	157.693	157.744	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	10.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.10 17:52:00	USDJPY#	FX	IDLE	20260310175200_01	LOG_REJECT	false	0.026	157.612	157.660	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 18:52:00	USDJPY#	FX	IDLE	20260310185200_01	LOG_REJECT	false	0.025	157.678	157.620	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.10 18:53:00	USDJPY#	FX	IDLE	20260310185300_01	LOG_REJECT	false	0.029	157.621	157.551	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.10 19:26:00	USDJPY#	FX	IDLE	20260310192600_01	LOG_REJECT	true	0.029	157.399	157.471	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 19:34:00	USDJPY#	FX	IDLE	20260310193400_01	LOG_REJECT	false	0.032	157.473	157.548	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 20:10:00	USDJPY#	FX	IDLE	20260310201000_01	LOG_REJECT	false	0.027	157.656	157.737	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 20:36:00	USDJPY#	FX	IDLE	20260310203600_01	LOG_REJECT	false	0.045	157.768	157.871	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 21:36:00	USDJPY#	FX	IMPULSE_FOUND	20260310213600_01	LOG_STATE	false	0.021	157.994	158.043	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 21:36:00	USDJPY#	FX	IMPULSE_FOUND	20260310213600_01	LOG_IMPULSE	false	0.021	157.994	158.043	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			dir=LONG
2026.03.10 21:40:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310213600_01	LOG_STATE	false	0.020	157.994	158.069	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 21:40:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310213600_01	LOG_IMPULSE	false	0.020	157.994	158.069	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			Frozen100=158.069
2026.03.10 21:40:00	USDJPY#	FX	FIB_ACTIVE	20260310213600_01	LOG_STATE	false	0.020	157.994	158.069	158.007	158.055	0	0	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			reason=FibCalculated
2026.03.10 21:40:30	USDJPY#	FX	FIB_ACTIVE	20260310213600_01	LOG_IMPULSE	false	0.022	157.994	158.069	158.007	158.055	0	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			FreezeCancel;count=1
2026.03.10 21:40:30	USDJPY#	FX	IMPULSE_FOUND	20260310213600_01	LOG_STATE	false	0.022	157.994	158.069	158.007	158.055	0	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			reason=FreezeCancelled_Tick
2026.03.10 21:43:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310213600_01	LOG_STATE	false	0.033	157.994	158.126	158.007	158.055	0	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 21:43:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310213600_01	LOG_IMPULSE	false	0.033	157.994	158.126	158.007	158.055	0	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			Frozen100=158.126
2026.03.10 21:43:00	USDJPY#	FX	FIB_ACTIVE	20260310213600_01	LOG_STATE	false	0.033	157.994	158.126	158.032	158.088	0	1	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			reason=FibCalculated
2026.03.10 21:44:00	USDJPY#	FX	FIB_ACTIVE	20260310213600_01	LOG_TOUCH	false	0.034	157.994	158.126	158.032	158.088	1	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			Touch1;BandId=0
2026.03.10 21:44:00	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260310213600_01	LOG_STATE	false	0.034	157.994	158.126	158.032	158.088	1	1	NONE	NONE	0.000	0.000	0.000	12.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.10 21:52:01	USDJPY#	FX	IDLE	20260310213600_01	LOG_STATE	false	0.039	157.994	158.126	158.032	158.088	1	1	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			reason=ConfirmTimeLimitExpired
2026.03.10 22:07:00	USDJPY#	FX	IDLE	20260310220700_01	LOG_REJECT	false	0.021	158.068	158.018	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 22:36:01	USDJPY#	FX	IMPULSE_FOUND	20260310223601_01	LOG_STATE	false	0.011	158.043	158.068	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 22:36:01	USDJPY#	FX	IMPULSE_FOUND	20260310223601_01	LOG_IMPULSE	false	0.011	158.043	158.068	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			dir=LONG
2026.03.10 22:38:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310223601_01	LOG_STATE	false	0.013	158.043	158.082	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 22:38:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310223601_01	LOG_IMPULSE	false	0.013	158.043	158.082	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			Frozen100=158.082
2026.03.10 22:38:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310223601_01	LOG_REJECT	false	0.013	158.043	158.082	158.043	158.082	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0		RISK_GATE_FAIL	range=0.039;bw=0.019;leave=0.028;spread=0.014;band_dom_ratio=0.974
2026.03.10 22:38:00	USDJPY#	FX	FIB_ACTIVE	20260310223601_01	LOG_STATE	false	0.013	158.043	158.082	158.043	158.082	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=FibCalculated
2026.03.10 22:39:00	USDJPY#	FX	FIB_ACTIVE	20260310223601_01	LOG_TOUCH	false	0.012	158.043	158.082	158.043	158.082	1	0	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			Touch1;BandId=0
2026.03.10 22:39:00	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260310223601_01	LOG_STATE	false	0.012	158.043	158.082	158.043	158.082	1	0	NONE	NONE	0.000	0.000	0.000	13.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.10 22:40:00	USDJPY#	FX	IDLE	20260310223601_01	LOG_STATE	false	0.012	158.043	158.082	158.043	158.082	1	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0			reason=RiskGateFail
2026.03.10 23:06:38	USDJPY#	FX	IMPULSE_FOUND	20260310230638_01	LOG_STATE	false	0.008	158.037	158.052	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	35.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 23:06:38	USDJPY#	FX	IMPULSE_FOUND	20260310230638_01	LOG_IMPULSE	false	0.008	158.037	158.052	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	35.0	0.0	0.0			dir=LONG
2026.03.10 23:13:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310230638_01	LOG_STATE	false	0.007	158.037	158.052	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	51.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 23:13:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310230638_01	LOG_IMPULSE	false	0.007	158.037	158.052	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	51.0	0.0	0.0			Frozen100=158.052
2026.03.10 23:13:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260310230638_01	LOG_REJECT	false	0.007	158.037	158.052	158.037	158.052	0	0	NONE	NONE	0.000	0.000	0.000	49.0	0.0	0.0		RISK_GATE_FAIL	range=0.015;bw=0.007;leave=0.010;spread=0.049;band_dom_ratio=0.933
2026.03.10 23:13:01	USDJPY#	FX	FIB_ACTIVE	20260310230638_01	LOG_STATE	false	0.007	158.037	158.052	158.037	158.052	0	0	NONE	NONE	0.000	0.000	0.000	49.0	0.0	0.0			reason=FibCalculated
2026.03.10 23:14:11	USDJPY#	FX	FIB_ACTIVE	20260310230638_01	LOG_TOUCH	false	0.008	158.037	158.052	158.037	158.052	1	0	NONE	NONE	0.000	0.000	0.000	51.0	0.0	0.0			Touch1;BandId=0
2026.03.10 23:14:11	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260310230638_01	LOG_STATE	false	0.008	158.037	158.052	158.037	158.052	1	0	NONE	NONE	0.000	0.000	0.000	51.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.10 23:15:01	USDJPY#	FX	IDLE	20260310230638_01	LOG_STATE	false	0.007	158.037	158.052	158.037	158.052	1	0	NONE	NONE	0.000	0.000	0.000	48.0	0.0	0.0			reason=RiskGateFail
2026.03.10 23:24:11	USDJPY#	FX	IMPULSE_FOUND	20260310232411_01	LOG_STATE	false	0.010	158.046	158.066	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	41.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 23:24:11	USDJPY#	FX	IMPULSE_FOUND	20260310232411_01	LOG_IMPULSE	false	0.010	158.046	158.066	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	41.0	0.0	0.0			dir=LONG
2026.03.10 23:25:07	USDJPY#	FX	IMPULSE_CONFIRMED	20260310232411_01	LOG_STATE	false	0.011	158.046	158.066	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	99.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 23:25:07	USDJPY#	FX	IMPULSE_CONFIRMED	20260310232411_01	LOG_IMPULSE	false	0.011	158.046	158.066	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	99.0	0.0	0.0			Frozen100=158.066
2026.03.10 23:25:14	USDJPY#	FX	IMPULSE_CONFIRMED	20260310232411_01	LOG_REJECT	false	0.012	158.046	158.066	158.046	158.065	0	0	NONE	NONE	0.000	0.000	0.000	82.0	0.0	0.0		RISK_GATE_FAIL	range=0.020;bw=0.010;leave=0.014;spread=0.082;band_dom_ratio=0.950
2026.03.10 23:25:14	USDJPY#	FX	FIB_ACTIVE	20260310232411_01	LOG_STATE	false	0.012	158.046	158.066	158.046	158.065	0	0	NONE	NONE	0.000	0.000	0.000	82.0	0.0	0.0			reason=FibCalculated
2026.03.10 23:26:01	USDJPY#	FX	FIB_ACTIVE	20260310232411_01	LOG_TOUCH	false	0.010	158.046	158.066	158.046	158.065	1	0	NONE	NONE	0.000	0.000	0.000	95.0	0.0	0.0			Touch1;BandId=0
2026.03.10 23:26:01	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260310232411_01	LOG_STATE	false	0.010	158.046	158.066	158.046	158.065	1	0	NONE	NONE	0.000	0.000	0.000	95.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.10 23:27:00	USDJPY#	FX	IDLE	20260310232411_01	LOG_STATE	false	0.008	158.046	158.066	158.046	158.065	1	0	NONE	NONE	0.000	0.000	0.000	87.0	0.0	0.0			reason=SpreadTooWide
2026.03.10 23:48:31	USDJPY#	FX	IDLE	20260310234831_01	LOG_REJECT	false	0.004	158.050	158.041	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	44.0	0.0	0.0		TREND_MISMATCH	
2026.03.10 23:56:01	USDJPY#	FX	IDLE	20260310235601_01	LOG_REJECT	false	0.003	158.041	158.053	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	41.0	0.0	0.0		M5_SLOPE_MID	
2026.03.10 23:57:00	USDJPY#	FX	IDLE	20260310235700_01	LOG_REJECT	false	0.004	158.053	158.073	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	50.0	0.0	0.0		M5_SLOPE_MID	
2026.03.11 00:10:00	USDJPY#	FX	IMPULSE_FOUND	20260311001000_01	LOG_STATE	false	0.010	158.064	158.092	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 00:10:00	USDJPY#	FX	IMPULSE_FOUND	20260311001000_01	LOG_IMPULSE	false	0.010	158.064	158.092	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			dir=LONG
2026.03.11 00:11:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001000_01	LOG_STATE	false	0.009	158.064	158.092	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	19.0	0.0	0.0			reason=FreezeEstablished
2026.03.11 00:11:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001000_01	LOG_IMPULSE	false	0.009	158.064	158.092	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	19.0	0.0	0.0			Frozen100=158.092
2026.03.11 00:11:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001000_01	LOG_REJECT	false	0.010	158.064	158.092	158.064	158.092	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0		RISK_GATE_FAIL	range=0.028;bw=0.014;leave=0.020;spread=0.016;band_dom_ratio=0.964
2026.03.11 00:11:00	USDJPY#	FX	FIB_ACTIVE	20260311001000_01	LOG_STATE	false	0.010	158.064	158.092	158.064	158.092	0	0	NONE	NONE	0.000	0.000	0.000	18.0	0.0	0.0			reason=FibCalculated
2026.03.11 00:12:01	USDJPY#	FX	FIB_ACTIVE	20260311001000_01	LOG_TOUCH	false	0.010	158.064	158.092	158.064	158.092	1	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			Touch1;BandId=0
2026.03.11 00:12:01	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260311001000_01	LOG_STATE	false	0.010	158.064	158.092	158.064	158.092	1	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.11 00:13:00	USDJPY#	FX	IDLE	20260311001000_01	LOG_STATE	false	0.010	158.064	158.092	158.064	158.092	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			reason=RiskGateFail
2026.03.11 00:19:00	USDJPY#	FX	IMPULSE_FOUND	20260311001900_01	LOG_STATE	true	0.009	158.105	158.131	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	18.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 00:19:00	USDJPY#	FX	IMPULSE_FOUND	20260311001900_01	LOG_IMPULSE	true	0.009	158.105	158.131	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	18.0	0.0	0.0			dir=LONG
2026.03.11 00:21:01	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001900_01	LOG_STATE	true	0.009	158.105	158.137	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			reason=FreezeEstablished
2026.03.11 00:21:01	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001900_01	LOG_IMPULSE	true	0.009	158.105	158.137	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			Frozen100=158.137
2026.03.11 00:21:05	USDJPY#	FX	IMPULSE_CONFIRMED	20260311001900_01	LOG_REJECT	true	0.009	158.105	158.137	158.105	158.136	0	0	NONE	NONE	0.000	0.000	0.000	18.0	0.0	0.0		RISK_GATE_FAIL	range=0.032;bw=0.016;leave=0.023;spread=0.018;band_dom_ratio=0.969
2026.03.11 00:21:05	USDJPY#	FX	FIB_ACTIVE	20260311001900_01	LOG_STATE	true	0.009	158.105	158.137	158.105	158.136	0	0	NONE	NONE	0.000	0.000	0.000	18.0	0.0	0.0			reason=FibCalculated
2026.03.11 00:22:00	USDJPY#	FX	FIB_ACTIVE	20260311001900_01	LOG_TOUCH	true	0.010	158.105	158.137	158.105	158.136	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			Touch1;BandId=0
2026.03.11 00:22:00	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260311001900_01	LOG_STATE	true	0.010	158.105	158.137	158.105	158.136	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.11 00:23:00	USDJPY#	FX	IDLE	20260311001900_01	LOG_STATE	true	0.008	158.105	158.137	158.105	158.136	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			reason=SpreadTooWide
2026.03.11 00:35:02	USDJPY#	FX	IDLE	20260311003502_01	LOG_REJECT	false	0.008	158.142	158.117	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0		TREND_MISMATCH	
2026.03.11 00:48:00	USDJPY#	FX	IMPULSE_FOUND	20260311004800_01	LOG_STATE	false	0.010	158.146	158.174	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 00:48:00	USDJPY#	FX	IMPULSE_FOUND	20260311004800_01	LOG_IMPULSE	false	0.010	158.146	158.174	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			dir=LONG
2026.03.11 00:49:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311004800_01	LOG_STATE	false	0.011	158.146	158.174	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			reason=FreezeEstablished
2026.03.11 00:49:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311004800_01	LOG_IMPULSE	false	0.011	158.146	158.174	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	16.0	0.0	0.0			Frozen100=158.174
2026.03.11 00:49:00	USDJPY#	FX	IMPULSE_CONFIRMED	20260311004800_01	LOG_REJECT	false	0.011	158.146	158.174	158.146	158.174	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0		RISK_GATE_FAIL	range=0.028;bw=0.014;leave=0.020;spread=0.014;band_dom_ratio=0.964
2026.03.11 00:49:00	USDJPY#	FX	FIB_ACTIVE	20260311004800_01	LOG_STATE	false	0.011	158.146	158.174	158.146	158.174	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=FibCalculated
2026.03.11 00:50:00	USDJPY#	FX	FIB_ACTIVE	20260311004800_01	LOG_TOUCH	false	0.011	158.146	158.174	158.146	158.174	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			Touch1;BandId=0
2026.03.11 00:50:00	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260311004800_01	LOG_STATE	false	0.011	158.146	158.174	158.146	158.174	1	0	NONE	NONE	0.000	0.000	0.000	17.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.11 00:51:00	USDJPY#	FX	IDLE	20260311004800_01	LOG_STATE	false	0.011	158.146	158.174	158.146	158.174	1	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=RiskGateFail
2026.03.11 01:26:00	USDJPY#	FX	IMPULSE_FOUND	20260311012600_01	LOG_STATE	false	0.012	158.077	158.116	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 01:26:00	USDJPY#	FX	IMPULSE_FOUND	20260311012600_01	LOG_IMPULSE	false	0.012	158.077	158.116	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			dir=LONG
2026.03.11 01:31:06	USDJPY#	FX	IMPULSE_CONFIRMED	20260311012600_01	LOG_STATE	false	0.014	158.077	158.154	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=FreezeEstablished
2026.03.11 01:31:06	USDJPY#	FX	IMPULSE_CONFIRMED	20260311012600_01	LOG_IMPULSE	false	0.014	158.077	158.154	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			Frozen100=158.154
2026.03.11 01:31:07	USDJPY#	FX	FIB_ACTIVE	20260311012600_01	LOG_STATE	false	0.014	158.077	158.154	158.086	158.145	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			reason=FibCalculated
2026.03.11 01:32:01	USDJPY#	FX	FIB_ACTIVE	20260311012600_01	LOG_TOUCH	false	0.014	158.077	158.154	158.086	158.145	1	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			Touch1;BandId=0
2026.03.11 01:32:01	USDJPY#	FX	TOUCH_2_WAIT_CONFIRM	20260311012600_01	LOG_STATE	false	0.014	158.077	158.154	158.086	158.145	1	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0			reason=Touch1_DirectConfirm_FX
2026.03.11 01:40:00	USDJPY#	FX	IDLE	20260311012600_01	LOG_STATE	false	0.014	158.077	158.154	158.086	158.145	1	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0			reason=ConfirmTimeLimitExpired
2026.03.11 01:41:09	USDJPY#	FX	IDLE	20260311014109_01	LOG_REJECT	true	0.015	158.119	158.091	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0		TREND_MISMATCH	
2026.03.11 01:55:00	USDJPY#	FX	IDLE	20260311015500_01	LOG_REJECT	false	0.014	158.056	158.094	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	10.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.11 01:56:00	USDJPY#	FX	IDLE	20260311015600_01	LOG_REJECT	false	0.016	158.091	158.120	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	15.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.11 02:04:00	USDJPY#	FX	IDLE	20260311020400_01	LOG_REJECT	false	0.026	158.070	158.121	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	14.0	0.0	0.0		M5_SLOPE_FLAT	
2026.03.11 02:13:00	USDJPY#	FX	IDLE	20260311021300_01	LOG_REJECT	false	0.032	158.087	158.022	0.000	0.000	0	0	NONE	NONE	0.000	0.000	0.000	11.0	0.0	0.0		TREND_MISMATCH	
