entry_idx,entry_dt,dir,entry_price,impulse_start,h1_atr,sr_target,sr_found,sr_dist_atr,oracle_pnl,oracle_bar,conv_exit_idx,conv_reason,conv_pnl,conv_bars,conv_efficiency,sr_exit_idx,sr_reason,sr_pnl,sr_bars,sr_efficiency,sro_exit_idx,sro_reason,sro_pnl,sro_bars,sro_efficiency
17562,2025-12-17 05:00:00,BUY,154.996,154.913,0.21842,155.226,True,1.05,147.99999999999613,114,17572,TimeExit,-61.00000000000705,10,-41.21621621622206,17572,TimeExit,-61.00000000000705,10,-41.21621621622206,17579.0,StructBreak,-87.00000000001751,17.0,-58.78378378379715
17627,2025-12-17 06:05:00,BUY,154.941,154.859,0.22583,155.226,True,1.26,223.99999999998954,104,17692,EMACross,128.99999999999068,65,57.589285714284244,17692,EMACross(FB),128.99999999999068,65,57.589285714284244,17753.0,SR_TP,284.9999999999966,126.0,127.23214285714728
17694,2025-12-17 07:12:00,SELL,155.083,155.144,0.20919,154.894,True,0.9,19.000000000005457,2,17704,TimeExit,-26.00000000001046,10,-136.84210526317364,17704,TimeExit,-26.00000000001046,10,-136.84210526317364,17724.0,TimeExit,-9.999999999990905,30.0,-52.631578947305435
17755,2025-12-17 08:13:00,BUY,155.253,155.078,0.22383,155.51075,True,1.15,339.00000000002706,118,17839,EMACross,123.00000000001887,84,36.28318584071064,17839,EMACross(FB),123.00000000001887,84,36.28318584071064,17847.0,SR_TP,257.7500000000157,92.0,76.03244837757967
17816,2025-12-17 09:14:00,BUY,155.416,155.351,0.22225,155.979,True,2.53,176.00000000001614,57,17837,TimeExit,-3.9999999999906777,21,-2.2727272727217676,17837,TimeExit,-3.9999999999906777,21,-2.2727272727217676,18182.0,TimeExit,-33.999999999991815,366.0,-19.318181818175397
17880,2025-12-17 10:18:00,BUY,155.546,155.446,0.21515,155.979,True,2.01,18.000000000000682,4,17888,EMACross,-25.000000000005684,8,-138.8888888889152,17888,EMACross(FB),-25.000000000005684,8,-138.8888888889152,17894.0,StructBreak,-102.99999999998022,14.0,-572.2222222220906
17941,2025-12-17 11:19:00,BUY,155.525,155.453,0.19967,155.979,True,2.27,18.000000000000682,11,17951,TimeExit,-7.000000000005002,10,-38.888888888915204,17951,TimeExit,-7.000000000005002,10,-38.888888888915204,17971.0,TimeExit,-22.999999999996135,30.0,-127.77777777775145
18006,2025-12-17 12:24:00,SELL,155.508,155.539,0.18718,155.226,True,1.51,72.00000000000273,26,18016,TimeExit,-2.999999999985903,10,-4.16666666664693,18016,TimeExit,-2.999999999985903,10,-4.16666666664693,18048.0,TimeExit,-0.9999999999763531,42.0,-1.3888888888559934
18067,2025-12-17 13:25:00,BUY,155.521,155.479,0.18115,155.979,True,2.53,111.00000000001842,106,18099,EMACross,12.000000000000455,32,10.810810810809427,18099,EMACross(FB),12.000000000000455,32,10.810810810809427,18104.0,TimeExit,-4.9999999999954525,37.0,-4.5045045044996606
18129,2025-12-17 14:27:00,SELL,155.507,155.565,0.17353,155.226,True,1.62,159.9999999999966,95,18147,TimeExit,-12.000000000000455,18,-7.500000000000444,18147,TimeExit,-12.000000000000455,18,-7.500000000000444,18162.0,TimeExit,-9.999999999990905,33.0,-6.249999999994449
18194,2025-12-17 15:32:00,SELL,155.532,155.631,0.184,155.226,True,1.66,185.00000000000227,30,18235,EMACross,67.00000000000728,41,36.216216216219706,18235,EMACross(FB),67.00000000000728,41,36.216216216219706,18240.0,TimeExit,-30.99999999997749,46.0,-16.756756756744384
18255,2025-12-17 16:33:00,BUY,155.581,155.457,0.19666,155.979,True,2.02,7.000000000005002,3,18265,TimeExit,-42.00000000000159,10,-599.999999999594,18265,TimeExit,-42.00000000000159,10,-599.999999999594,18275.0,StructBreak,-125.0,20.0,-1785.7142857130095
18316,2025-12-17 17:34:00,SELL,155.404,155.539,0.19591,155.226,True,0.91,55.999999999983174,19,18326,TimeExit,-2.0000000000095497,10,-3.5714285714466976,18326,TimeExit,-2.0000000000095497,10,-3.5714285714466976,18346.0,TimeExit,-51.9999999999925,30.0,-92.85714285715736
18377,2025-12-17 18:35:00,BUY,155.49,155.379,0.19845,155.979,True,2.46,163.99999999998727,118,18423,EMACross,67.99999999998363,46,41.463414634139575,18423,EMACross(FB),67.99999999998363,46,41.463414634139575,18812.0,TimeExit,-15.00000000001478,435.0,-9.146341463424356
18442,2025-12-17 19:40:00,BUY,155.59,155.543,0.18333,155.979,True,2.12,79.99999999998408,76,18450,StructBreak,-54.000000000002046,8,-67.50000000001599,18450,StructBreak,-54.000000000002046,8,-67.50000000001599,18450.0,StructBreak,-54.000000000002046,8.0,-67.50000000001599
18503,2025-12-17 20:41:00,BUY,155.585,155.561,0.18288,155.979,True,2.15,120.00000000000455,120,18528,EMACross,16.999999999995907,25,14.166666666662719,18528,EMACross(FB),16.999999999995907,25,14.166666666662719,18726.0,TimeExit,-3.0000000000143245,223.0,-2.5000000000118425
18564,2025-12-17 21:42:00,BUY,155.68,155.604,0.17183,155.979,True,1.74,63.99999999999295,71,18574,TimeExit,-33.00000000001546,10,-51.56250000002984,18574,TimeExit,-33.00000000001546,10,-51.56250000002984,18594.0,TimeExit,-30.000000000001137,30.0,-46.87500000000694
18625,2025-12-17 22:43:00,BUY,155.698,155.686,0.16612,155.979,True,1.69,45.99999999999227,10,18628,StructBreak,-25.000000000005684,3,-54.34782608697801,18628,StructBreak,-25.000000000005684,3,-54.34782608697801,18628.0,StructBreak,-25.000000000005684,3.0,-54.34782608697801
18686,2025-12-17 23:44:00,SELL,155.669,155.74,0.1549,155.51075,True,1.02,161.00000000000136,111,18696,TimeExit,-15.999999999991132,10,-9.937888198752171,18696,TimeExit,-15.999999999991132,10,-9.937888198752171,18797.0,SR_TP,158.25000000000955,111.0,98.2919254658436
18747,2025-12-18 00:47:00,SELL,155.59,155.612,0.15265,155.51075,True,0.52,171.99999999999704,108,18758,TimeExit,-6.000000000000227,11,-3.488372093023448,18758,TimeExit,-6.000000000000227,11,-3.488372093023448,18765.0,StructBreak,-40.99999999999682,18.0,-23.83720930232414
18808,2025-12-18 01:48:00,SELL,155.528,155.6,0.1551,155.226,True,1.95,109.99999999998522,47,18838,TimeExit,-14.000000000010004,30,-12.72727272728353,18838,TimeExit,-14.000000000010004,30,-12.72727272728353,18838.0,TimeExit,-14.000000000010004,30.0,-12.72727272728353
18869,2025-12-18 02:49:00,BUY,155.568,155.418,0.15575,155.979,True,2.64,234.99999999998522,112,18879,TimeExit,-93.00000000001774,10,-39.57446808511642,18879,TimeExit,-93.00000000001774,10,-39.57446808511642,18906.0,TimeExit,0.0,37.0,0.0
18930,2025-12-18 03:50:00,BUY,155.74,155.526,0.17672,155.979,True,1.35,62.99999999998818,51,18941,TimeExit,-1.0000000000047748,11,-1.5873015873094642,18941,TimeExit,-1.0000000000047748,11,-1.5873015873094642,18960.0,TimeExit,-14.000000000010004,30.0,-22.222222222242273
18991,2025-12-18 04:51:00,BUY,155.753,155.708,0.17289,155.979,True,1.31,37.00000000000614,9,19007,TimeExit,-27.999999999991587,16,-75.67567567564039,19007,TimeExit,-27.999999999991587,16,-75.67567567564039,19009.0,StructBreak,-45.99999999999227,18.0,-124.3243243242828
19065,2025-12-18 06:05:00,BUY,155.765,155.731,0.15083,155.979,True,1.42,116.00000000001387,111,19072,StructBreak,-46.999999999997044,7,-40.51724137930295,19072,StructBreak,-46.999999999997044,7,-40.51724137930295,19072.0,StructBreak,-46.999999999997044,7.0,-40.51724137930295
19126,2025-12-18 07:06:00,SELL,155.73,155.757,0.15432,155.51075,True,1.42,6.9999999999765805,13,19132,EMACross,-8.000000000009777,6,-114.2857142862363,19132,EMACross(FB),-8.000000000009777,6,-114.2857142862363,19153.0,StructBreak,-31.00000000000591,27.0,-442.8571428587089
19199,2025-12-18 08:19:00,BUY,155.885,155.762,0.15241,155.979,True,0.62,64.99999999999773,82,19209,TimeExit,-30.000000000001137,10,-46.153846153849514,19209,TimeExit,-30.000000000001137,10,-46.153846153849514,19230.0,TimeExit,-2.999999999985903,31.0,-4.615384615363089
19260,2025-12-18 09:20:00,BUY,155.93,155.85,0.15102,156.16699999999997,True,1.57,19.99999999998181,21,19270,TimeExit,-8.000000000009777,10,-40.000000000085265,19270,TimeExit,-8.000000000009777,10,-40.000000000085265,19288.0,StructBreak,-120.00000000000455,28.0,-600.0000000005684
19321,2025-12-18 10:21:00,SELL,155.84,155.94,0.15022,155.51075,True,2.19,45.000000000015916,12,19338,TimeExit,-12.000000000000455,17,-26.666666666658244,19338,TimeExit,-12.000000000000455,17,-26.666666666658244,19352.0,TimeExit,-4.9999999999954525,31.0,-11.111111111097076
19385,2025-12-18 11:25:00,BUY,155.909,155.799,0.14979,156.16699999999997,True,1.72,60.000000000002274,58,19411,TimeExit,-1.0000000000047748,26,-1.6666666666745618,19411,TimeExit,-1.0000000000047748,26,-1.6666666666745618,19417.0,TimeExit,-13.00000000000523,32.0,-21.666666666674562
19446,2025-12-18 12:26:00,BUY,155.946,155.924,0.14648,156.16699999999997,True,1.51,7.000000000005002,1,19455,EMACross,-14.999999999986358,9,-214.28571428536625,19455,EMACross(FB),-14.999999999986358,9,-214.28571428536625,19460.0,StructBreak,-38.99999999998727,14.0,-557.1428571422771
19519,2025-12-18 13:39:00,SELL,155.821,155.854,0.14709,155.51075,True,2.11,520.0000000000102,111,19558,EMACross,20.999999999986585,39,4.038461538458879,19558,EMACross(FB),20.999999999986585,39,4.038461538458879,19578.0,TimeExit,-8.000000000009777,59.0,-1.5384615384633884
19580,2025-12-18 14:40:00,BUY,155.847,155.734,0.14414,155.979,True,0.92,12.000000000000455,1,19590,TimeExit,-15.00000000001478,10,-125.00000000011842,19590,TimeExit,-15.00000000001478,10,-125.00000000011842,19610.0,TimeExit,-82.99999999999841,30.0,-691.6666666666272
19641,2025-12-18 15:41:00,SELL,155.587,155.78,0.19559,155.226,True,1.85,310.0000000000023,59,19658,TimeExit,-2.0000000000095497,17,-0.6451612903256565,19658,TimeExit,-2.0000000000095497,17,-0.6451612903256565,19746.0,TimeExit,-29.000000000024784,105.0,-9.354838709685346
19702,2025-12-18 16:42:00,SELL,155.356,155.454,0.21271,155.226,True,0.61,61.00000000000705,9,19714,TimeExit,-32.00000000001069,12,-52.459016393454085,19714,TimeExit,-32.00000000001069,12,-52.459016393454085,19717.0,StructBreak,-99.99999999999432,15.0,-163.93442622947993
19771,2025-12-18 17:51:00,SELL,155.523,155.688,0.21768,155.226,True,1.36,165.99999999999682,24,19781,TimeExit,-9.999999999990905,10,-6.024096385536805,19781,TimeExit,-9.999999999990905,10,-6.024096385536805,19828.0,TimeExit,-1.0000000000047748,57.0,-0.6024096385571048
19832,2025-12-18 18:52:00,BUY,155.544,155.425,0.21719,155.979,True,2.0,163.99999999998727,114,19882,EMACross,36.99999999997772,50,22.560975609744265,19882,EMACross(FB),36.99999999997772,50,22.560975609744265,19992.0,TimeExit,-4.000000000019099,160.0,-2.439024390255738
19893,2025-12-18 19:53:00,BUY,155.646,155.577,0.20983,155.979,True,1.59,62.00000000001182,53,19906,TimeExit,-9.999999999990905,13,-16.12903225804677,19906,TimeExit,-9.999999999990905,13,-16.12903225804677,19913.0,StructBreak,-72.99999999997908,20.0,-117.74193548381477
19957,2025-12-18 20:57:00,SELL,155.626,155.708,0.19999,155.51075,True,0.58,137.00000000000045,53,19980,TimeExit,0.0,23,0.0,19980,TimeExit,0.0,23,0.0,20004.0,SR_TP,115.25000000000318,47.0,84.12408759124293
20018,2025-12-18 21:58:00,SELL,155.517,155.574,0.19599,155.226,True,1.48,20.999999999986585,4,20028,TimeExit,-15.00000000001478,10,-71.42857142868743,20028,TimeExit,-15.00000000001478,10,-71.42857142868743,20042.0,StructBreak,-64.99999999999773,24.0,-309.5238095239964
20079,2025-12-18 22:59:00,BUY,155.606,155.566,0.18719,155.979,True,1.99,21.99999999999136,3,20090,TimeExit,-1.999999999981128,11,-9.090909090826878,20090,TimeExit,-1.999999999981128,11,-9.090909090826878,20106.0,StructBreak,-46.999999999997044,27.0,-213.6363636364341
20140,2025-12-19 00:00:00,SELL,155.437,155.571,0.17193,155.226,True,1.23,13.00000000000523,10,20154,TimeExit,-18.999999999977035,14,-146.15384615361071,20154,TimeExit,-18.999999999977035,14,-146.15384615361071,20170.0,TimeExit,-102.99999999998022,30.0,-792.3076923072214
20208,2025-12-19 01:08:00,BUY,155.565,155.525,0.16607,155.979,True,2.49,218.9999999999941,118,20218,TimeExit,-20.000000000010232,10,-9.13242009132912,20218,TimeExit,-20.000000000010232,10,-9.13242009132912,20233.0,StructBreak,-51.9999999999925,25.0,-23.74429223744014
20269,2025-12-19 02:09:00,BUY,155.665,155.555,0.17179,155.979,True,1.83,122.0000000000141,81,20282,TimeExit,-20.999999999986585,13,-17.213114754085375,20282,TimeExit,-20.999999999986585,13,-17.213114754085375,20461.0,SR_TP,314.0000000000214,192.0,257.3770491803157
20330,2025-12-19 03:10:00,BUY,155.759,155.686,0.16235,155.979,True,1.36,115.0000000000091,111,20340,TimeExit,-28.999999999996362,10,-25.21739130434267,20340,TimeExit,-28.999999999996362,10,-25.21739130434267,20360.0,TimeExit,-28.999999999996362,30.0,-25.21739130434267
20395,2025-12-19 04:15:00,SELL,155.681,155.743,0.16364,155.51075,True,1.04,106.00000000002296,64,20405,TimeExit,-26.999999999986812,10,-25.47169811318959,20405,TimeExit,-26.999999999986812,10,-25.47169811318959,20418.0,StructBreak,-70.99999999999795,23.0,-66.98113207545525
20456,2025-12-19 05:16:00,BUY,155.823,155.779,0.21995,155.979,True,0.71,337.99999999999386,6,20459,StructBreak,-149.0000000000009,3,-44.08284023668746,20459,StructBreak,-149.0000000000009,3,-44.08284023668746,20459.0,StructBreak,-149.0000000000009,3.0,-44.08284023668746
20522,2025-12-19 06:22:00,BUY,155.948,155.728,0.23796,156.16699999999997,True,0.92,133.99999999998613,28,20536,TimeExit,-4.9999999999954525,14,-3.731343283579082,20536,TimeExit,-4.9999999999954525,14,-3.731343283579082,20588.0,TimeExit,-4.000000000019099,66.0,-2.985074626880234
20583,2025-12-19 07:23:00,SELL,155.956,156.064,0.23103,155.51075,True,1.93,110.99999999999,71,20614,TimeExit,-3.0000000000143245,31,-2.7027027027158512,20614,TimeExit,-3.0000000000143245,31,-2.7027027027158512,20614.0,TimeExit,-3.0000000000143245,31.0,-2.7027027027158512
20651,2025-12-19 08:31:00,SELL,155.928,156.031,0.27916,155.51075,True,1.49,82.99999999999841,3,20657,StructBreak,-110.00000000001364,6,-132.53012048194668,20657,StructBreak,-110.00000000001364,6,-132.53012048194668,20657.0,StructBreak,-110.00000000001364,6.0,-132.53012048194668
20712,2025-12-19 09:32:00,BUY,156.314,156.192,0.34474,156.553,True,0.69,789.0000000000157,120,20922,EMACross,948.0000000000075,210,120.15209125475141,20726,SR_TP,239.00000000000432,14,30.291508238276244,20726.0,SR_TP,239.00000000000432,14.0,30.291508238276244
20775,2025-12-19 10:35:00,BUY,156.836,156.727,0.32771,0.0,False,0.0,556.999999999988,118,20787,TimeExit,-1.0000000000047748,12,-0.17953321364538535,20787,TimeExit,-1.0000000000047748,12,-0.17953321364538535,,DataEnd,,,
20836,2025-12-19 11:36:00,BUY,157.114,156.93,0.33095,0.0,False,0.0,280.00000000000114,72,20846,TimeExit,-64.99999999999773,10,-23.214285714284806,20846,TimeExit,-64.99999999999773,10,-23.214285714284806,21113.0,TimeExit,-91.00000000000819,277.0,-32.50000000000279
20897,2025-12-19 12:37:00,BUY,157.352,157.168,0.32255,0.0,False,0.0,42.00000000000159,11,20911,TimeExit,-7.000000000005002,14,-16.666666666677944,20911,TimeExit,-7.000000000005002,14,-16.666666666677944,20927.0,TimeExit,-38.000000000010914,30.0,-90.47619047621303
20958,2025-12-19 13:38:00,SELL,157.29,157.336,0.29901,156.916,True,1.25,110.99999999999,76,20961,EMACross,-10.000000000019327,3,-9.009009009027233,20961,EMACross(FB),-10.000000000019327,3,-9.009009009027233,20990.0,TimeExit,-24.00000000000091,32.0,-21.62162162162439
21023,2025-12-19 14:43:00,SELL,157.272,157.319,0.28155,156.916,True,1.26,346.00000000000364,90,21054,TimeExit,-1.0000000000047748,31,-0.2890173410418394,21054,TimeExit,-1.0000000000047748,31,-0.2890173410418394,21054.0,TimeExit,-1.0000000000047748,31.0,-0.2890173410418394
21095,2025-12-19 15:55:00,BUY,157.34,157.262,0.26734,0.0,False,0.0,146.99999999999136,103,21102,EMACross,-58.9999999999975,7,-40.136054421769366,21102,EMACross(NoSR),-58.9999999999975,7,-40.136054421769366,21107.0,StructBreak,-79.00000000000773,12.0,-53.74149659864788
21156,2025-12-19 16:56:00,BUY,157.371,157.272,0.29756,0.0,False,0.0,115.99999999998545,42,21168,TimeExit,-7.000000000005002,12,-6.034482758625758,21168,TimeExit,-7.000000000005002,12,-6.034482758625758,,DataEnd,,,
21231,2025-12-19 18:11:00,BUY,157.452,157.413,0.25065,0.0,False,0.0,211.00000000001273,63,21238,EMACross,7.000000000005002,7,3.3175355450258674,21238,EMACross(NoSR),7.000000000005002,7,3.3175355450258674,21261.0,TimeExit,-9.999999999990905,30.0,-4.739336492886399
21292,2025-12-19 19:12:00,BUY,157.508,157.42,0.25109,0.0,False,0.0,155.00000000000114,2,21310,TimeExit,-3.0000000000143245,18,-1.9354838709769693,21310,TimeExit,-3.0000000000143245,18,-1.9354838709769693,21322.0,TimeExit,-24.00000000000091,30.0,-15.483870967742408
21353,2025-12-19 20:13:00,SELL,157.422,157.485,0.23508,156.916,True,2.15,26.999999999986812,8,21368,TimeExit,-1.0000000000047748,15,-3.7037037037231975,21368,TimeExit,-1.0000000000047748,15,-3.7037037037231975,21383.0,TimeExit,-50.00000000001137,30.0,-185.18518518531775
21414,2025-12-19 21:14:00,BUY,157.533,157.474,0.21534,0.0,False,0.0,177.00000000002092,118,21425,TimeExit,-10.99999999999568,11,-6.214689265533548,21425,TimeExit,-10.99999999999568,11,-6.214689265533548,21445.0,TimeExit,-7.999999999981355,31.0,-4.5197740112883675
21479,2025-12-19 22:19:00,BUY,157.547,157.472,0.21623,0.0,False,0.0,225.9999999999991,97,21505,TimeExit,-2.0000000000095497,26,-0.8849557522166185,21505,TimeExit,-2.0000000000095497,26,-0.8849557522166185,21583.0,TimeExit,-58.9999999999975,104.0,-26.106194690264484
21544,2025-12-19 23:24:00,BUY,157.707,157.635,0.2058,0.0,False,0.0,66.0000000000025,32,21578,TimeExit,-32.99999999998704,34,-49.99999999997847,21578,TimeExit,-32.99999999998704,34,-49.99999999997847,21578.0,TimeExit,-32.99999999998704,34.0,-49.99999999997847
21607,2025-12-22 00:30:00,BUY,157.594,157.496,0.22716,0.0,False,0.0,103.00000000000864,83,21616,StructBreak,-99.99999999999432,9,-97.08737864076303,21616,StructBreak,-99.99999999999432,9,-97.08737864076303,21616.0,StructBreak,-99.99999999999432,9.0,-97.08737864076303
21668,2025-12-22 01:31:00,BUY,157.614,157.533,0.2326,0.0,False,0.0,82.99999999999841,22,21698,TimeExit,-3.0000000000143245,30,-3.6144578313426288,21698,TimeExit,-3.0000000000143245,30,-3.6144578313426288,21698.0,TimeExit,-3.0000000000143245,30.0,-3.6144578313426288
21733,2025-12-22 02:36:00,BUY,157.633,157.508,0.22212,0.0,False,0.0,22.999999999996135,2,21742,EMACross,-88.00000000002228,9,-382.6086956523351,21742,EMACross(NoSR),-88.00000000002228,9,-382.6086956523351,21759.0,StructBreak,-129.0000000000191,26.0,-560.8695652175686
21794,2025-12-22 03:37:00,SELL,157.375,157.468,0.23517,156.916,True,1.95,151.00000000001046,41,21853,EMACross,74.00000000001228,59,49.00662251656102,21853,EMACross(FB),74.00000000001228,59,49.00662251656102,21862.0,TimeExit,-1.0000000000047748,68.0,-0.6622516556322553
21855,2025-12-22 04:38:00,BUY,157.341,157.224,0.22955,0.0,False,0.0,122.99999999999045,58,21920,EMACross,34.99999999999659,65,28.45528455284497,21920,EMACross(NoSR),34.99999999999659,65,28.45528455284497,21921.0,TimeExit,-2.0000000000095497,66.0,-1.626016260170492
21917,2025-12-22 05:40:00,BUY,157.446,157.403,0.22494,0.0,False,0.0,2.0000000000095497,1,21919,StructBreak,-44.999999999987494,2,-2249.9999999886313,21919,StructBreak,-44.999999999987494,2,-2249.9999999886313,21919.0,StructBreak,-44.999999999987494,2.0,-2249.9999999886313
21978,2025-12-22 06:41:00,BUY,157.299,157.29,0.20868,0.0,False,0.0,92.99999999998931,79,21981,StructBreak,-22.00000000001978,3,-23.655913978518612,21981,StructBreak,-22.00000000001978,3,-23.655913978518612,21981.0,StructBreak,-22.00000000001978,3.0,-23.655913978518612
22039,2025-12-22 07:42:00,BUY,157.318,157.265,0.19779,0.0,False,0.0,140.99999999999113,104,22049,TimeExit,-2.0000000000095497,10,-1.4184397163189189,22049,TimeExit,-2.0000000000095497,10,-1.4184397163189189,22073.0,TimeExit,-30.000000000001137,34.0,-21.276595744682997
22100,2025-12-22 08:43:00,BUY,157.353,157.285,0.19302,0.0,False,0.0,205.99999999998886,74,22115,TimeExit,-10.000000000019327,15,-4.854368932048479,22115,TimeExit,-10.000000000019327,15,-4.854368932048479,22359.0,TimeExit,-10.000000000019327,259.0,-4.854368932048479
22161,2025-12-22 09:44:00,SELL,157.356,157.459,0.20115,156.916,True,2.19,0.0,1,22171,TimeExit,-61.00000000000705,10,,22171,TimeExit,-61.00000000000705,10,,22173.0,StructBreak,-156.0000000000059,12.0,
22222,2025-12-22 10:45:00,BUY,157.467,157.367,0.19806,0.0,False,0.0,97.99999999998477,15,22248,TimeExit,0.0,26,0.0,22248,TimeExit,0.0,26,0.0,22258.0,TimeExit,-2.0000000000095497,36.0,-2.040816326540674
22283,2025-12-22 11:46:00,SELL,157.444,157.493,0.19152,156.916,True,2.76,111.99999999999477,86,22295,TimeExit,-12.000000000000455,12,-10.71428571428662,22295,TimeExit,-12.000000000000455,12,-10.71428571428662,22487.0,SR_TP,527.9999999999916,204.0,471.42857142858594
22347,2025-12-22 12:50:00,BUY,157.406,157.365,0.18092,0.0,False,0.0,19.000000000005457,99,22357,TimeExit,-9.000000000014552,10,-47.368421052694565,22357,TimeExit,-9.000000000014552,10,-47.368421052694565,22359.0,StructBreak,-63.0000000000166,12.0,-331.5789473684132
22408,2025-12-22 13:51:00,BUY,157.418,157.353,0.16866,0.0,False,0.0,7.000000000005002,38,22418,TimeExit,-16.999999999995907,10,-242.85714285691085,22418,TimeExit,-16.999999999995907,10,-242.85714285691085,22438.0,TimeExit,-16.000000000019554,30.0,-228.5714285715446
22474,2025-12-22 14:57:00,SELL,157.381,157.419,0.15591,156.916,True,2.98,520.9999999999866,13,22537,EMACross,207.9999999999984,63,39.92322456813892,22487,SR_TP,465.0000000000034,13,89.25143953935036,22487.0,SR_TP,465.0000000000034,13.0,89.25143953935036
22536,2025-12-22 15:59:00,BUY,157.182,156.99,0.20605,0.0,False,0.0,34.000000000020236,8,22546,TimeExit,-1.999999999981128,10,-5.882352941117464,22546,TimeExit,-1.999999999981128,10,-5.882352941117464,22565.0,StructBreak,-225.9999999999991,29.0,-664.7058823525429
22597,2025-12-22 17:00:00,BUY,157.035,156.902,0.21852,0.0,False,0.0,79.00000000000773,15,22607,TimeExit,-9.999999999990905,10,-12.658227848088515,22607,TimeExit,-9.999999999990905,10,-12.658227848088515,22628.0,TimeExit,-15.999999999991132,31.0,-20.253164556948818
22661,2025-12-22 18:04:00,BUY,157.018,156.908,0.21432,0.0,False,0.0,20.999999999986585,1,22667,EMACross,-69.99999999999318,6,-333.3333333335138,22667,EMACross(NoSR),-69.99999999999318,6,-333.3333333335138,22671.0,StructBreak,-116.99999999999022,10.0,-557.1428571431665
22722,2025-12-22 19:05:00,SELL,156.878,156.937,0.21694,156.553,True,1.5,176.9999999999925,35,22736,TimeExit,-1.0000000000047748,14,-0.564971751415151,22736,TimeExit,-1.0000000000047748,14,-0.564971751415151,22780.0,TimeExit,-2.0000000000095497,58.0,-1.129943502830302
22783,2025-12-22 20:06:00,BUY,156.9,156.78,0.21148,0.0,False,0.0,126.99999999998113,71,22794,TimeExit,-3.0000000000143245,11,-2.362204724421079,22794,TimeExit,-3.0000000000143245,11,-2.362204724421079,22895.0,TimeExit,-7.000000000005002,112.0,-5.511811023626805
22844,2025-12-22 21:07:00,SELL,156.978,156.999,0.20275,156.553,True,2.1,97.00000000000841,52,22846,EMACross,4.9999999999954525,2,5.154639175252597,22846,EMACross(FB),4.9999999999954525,2,5.154639175252597,22852.0,StructBreak,-21.99999999999136,8.0,-22.680412371123147
22916,2025-12-22 22:19:00,BUY,156.931,156.881,0.18999,0.0,False,0.0,120.9999999999809,106,22926,TimeExit,-13.00000000000523,10,-10.74380165289858,22926,TimeExit,-13.00000000000523,10,-10.74380165289858,23017.0,StructBreak,-68.00000000001205,101.0,-56.19834710745685
22977,2025-12-22 23:20:00,BUY,157.018,156.98,0.17492,0.0,False,0.0,33.999999999991815,45,22987,TimeExit,-12.000000000000455,10,-35.29411764706866,22987,TimeExit,-12.000000000000455,10,-35.29411764706866,23008.0,TimeExit,0.0,31.0,0.0
23042,2025-12-23 00:25:00,BUY,157.021,156.925,0.19426,0.0,False,0.0,4.000000000019099,8,23052,TimeExit,-12.999999999976808,10,-324.9999999978684,23052,TimeExit,-12.999999999976808,10,-324.9999999978684,23072.0,TimeExit,-23.999999999972488,30.0,-599.9999999964473
23103,2025-12-23 01:26:00,SELL,156.903,156.998,0.1957,156.553,True,1.79,389.99999999998636,111,23136,TimeExit,-9.000000000014552,33,-2.3076923076961195,23136,TimeExit,-9.000000000014552,33,-2.3076923076961195,23136.0,TimeExit,-9.000000000014552,33.0,-2.3076923076961195
23173,2025-12-23 02:36:00,SELL,156.719,156.829,0.21267,156.553,True,0.78,403.99999999999636,120,23184,TimeExit,-25.000000000005684,11,-6.188118811882651,23184,TimeExit,-25.000000000005684,11,-6.188118811882651,23211.0,SR_TP,165.99999999999682,38.0,41.08910891089067
23235,2025-12-23 03:38:00,BUY,156.556,156.513,0.21538,156.916,True,1.67,0.9999999999763531,1,23238,StructBreak,-64.99999999999773,3,-6500.000000153477,23238,StructBreak,-64.99999999999773,3,-6500.000000153477,23238.0,StructBreak,-64.99999999999773,3.0,-6500.000000153477
23296,2025-12-23 04:39:00,SELL,156.332,156.449,0.214,156.16699999999997,True,0.77,376.9999999999811,96,23315,TimeExit,-26.00000000001046,19,-6.896551724141051,23315,TimeExit,-26.00000000001046,19,-6.896551724141051,23377.0,SR_TP,165.00000000002046,81.0,43.76657824934449
23360,2025-12-23 05:43:00,SELL,156.259,156.336,0.2076,155.979,True,1.35,352.9999999999802,101,23428,EMACross,178.99999999997362,68,50.70821529744579,23391,SR_TP,279.9999999999727,31,79.32011331444431,23391.0,SR_TP,279.9999999999727,31.0,79.32011331444431
23439,2025-12-23 07:02:00,SELL,156.018,156.086,0.20427,155.51075,True,2.48,111.99999999999477,22,23476,EMACross,25.000000000005684,37,22.32142857143469,23476,EMACross(FB),25.000000000005684,37,22.32142857143469,23482.0,TimeExit,-2.999999999985903,43.0,-2.678571428558967
23504,2025-12-23 08:07:00,BUY,156.061,155.991,0.20264,156.16699999999997,True,0.52,121.99999999998568,31,23516,TimeExit,-22.999999999996135,12,-18.852459016392487,23516,TimeExit,-22.999999999996135,12,-18.852459016392487,23532.0,SR_TP,105.99999999996612,28.0,86.88524590162177
23570,2025-12-23 09:13:00,BUY,156.128,156.035,0.20509,156.553,True,2.07,29.000000000024784,2,23580,StructBreak,-94.99999999999886,10,-327.5862068962678,23580,StructBreak,-94.99999999999886,10,-327.5862068962678,23580.0,StructBreak,-94.99999999999886,10.0,-327.5862068962678
