entry_idx,entry_dt,dir,entry_price,impulse_start,h1_atr,sr_target,sr_found,sr_dist_atr,oracle_pnl,oracle_bar,conv_exit_idx,conv_reason,conv_pnl,conv_bars,conv_efficiency,sr_exit_idx,sr_reason,sr_pnl,sr_bars,sr_efficiency,sro_exit_idx,sro_reason,sro_pnl,sro_bars,sro_efficiency
13888,2025-09-15 05:13:00,BUY,3640.59,3633.21,7.26661,3645.135,True,0.63,623.9999999999782,117,13927,EMACross,198.99999999997817,39,31.89102564102326,13911,SR_TP,454.5000000000073,23,72.83653846154218,13911.0,SR_TP,454.5000000000073,23.0,72.83653846154218
13953,2025-09-15 06:18:00,BUY,3641.93,3640.08,7.1284,3658.3950000000004,True,2.31,490.0000000000091,52,13957,EMACross,-27.999999999974534,4,-5.714285714280411,13957,EMACross(FB),-27.999999999974534,4,-5.714285714280411,14130.0,TimeExit,-57.999999999992724,177.0,-11.836734693875846
14018,2025-09-15 07:23:00,SELL,3645.13,3646.83,6.59794,3628.11,True,2.58,480.99999999999454,114,14045,TimeExit,-7.999999999992724,27,-1.6632016632001694,14045,TimeExit,-7.999999999992724,27,-1.6632016632001694,14054.0,TimeExit,-50.0,36.0,-10.395010395010514
14083,2025-09-15 08:28:00,BUY,3645.44,3642.29,6.24755,3658.3950000000004,True,2.07,82.00000000001637,2,14091,TimeExit,-105.99999999999454,8,-129.26829268289438,14091,TimeExit,-105.99999999999454,8,-129.26829268289438,14113.0,TimeExit,-203.00000000002,30.0,-247.5609756097311
14158,2025-09-15 09:43:00,SELL,3640.28,3643.73,6.38921,3628.11,True,1.9,661.0000000000127,38,14208,EMACross,178.00000000002,50,26.928895612710523,14208,EMACross(FB),178.00000000002,50,26.928895612710523,14211.0,TimeExit,-0.9999999999763531,53.0,-0.15128593040489166
14219,2025-09-15 10:44:00,BUY,3641.22,3634.31,7.05198,3645.135,True,0.56,475.0,79,14251,EMACross,23.00000000000182,32,4.8421052631582775,14244,SR_TP,391.50000000004184,25,82.42105263158776,14244.0,SR_TP,391.50000000004184,25.0,82.42105263158776
14292,2025-09-15 11:57:00,BUY,3644.82,3640.84,6.76505,3658.3950000000004,True,2.01,160.99999999996726,91,14300,TimeExit,-38.000000000010914,8,-23.60248447206127,14300,TimeExit,-38.000000000010914,8,-23.60248447206127,14319.0,StructBreak,-441.0000000000309,27.0,-273.91304347833574
14353,2025-09-15 12:58:00,BUY,3641.41,3635.72,7.22971,3645.135,True,0.52,536.0000000000127,107,14396,EMACross,151.99999999999818,43,28.358208955222867,14370,SR_TP,372.5000000000364,17,69.49626865672155,14370.0,SR_TP,372.5000000000364,17.0,69.49626865672155
14414,2025-09-15 13:59:00,SELL,3639.84,3644.97,7.25108,3628.11,True,1.62,301.0000000000218,82,14422,TimeExit,-96.99999999997999,8,-32.22591362125347,14422,TimeExit,-96.99999999997999,8,-32.22591362125347,14438.0,StructBreak,-548.0000000000018,24.0,-182.05980066443922
14475,2025-09-15 15:00:00,SELL,3643.08,3646.77,8.22192,3628.11,True,1.82,625.0,21,14512,TimeExit,-9.999999999990905,37,-1.599999999998545,14512,TimeExit,-9.999999999990905,37,-1.599999999998545,14512.0,TimeExit,-9.999999999990905,37.0,-1.599999999998545
14536,2025-09-15 16:01:00,BUY,3649.91,3642.58,9.44833,3658.3950000000004,True,0.9,1496.0000000000036,120,14544,TimeExit,-167.99999999998363,8,-11.229946524063049,14544,TimeExit,-167.99999999998363,8,-11.229946524063049,14572.0,SR_TP,848.5000000000582,36.0,56.717914438506426
14597,2025-09-15 17:02:00,SELL,3656.36,3664.3,9.51389,3645.135,True,1.18,30.999999999994543,16,14605,TimeExit,-302.99999999997453,8,-977.4193548387997,14605,TimeExit,-302.99999999997453,8,-977.4193548387997,14627.0,TimeExit,-202.99999999997453,30.0,-654.8387096774525
14658,2025-09-15 18:03:00,BUY,3664.61,3659.25,10.76004,3674.61,True,0.93,2090.000000000009,91,14668,TimeExit,-92.00000000000728,10,-4.401913875598415,14668,TimeExit,-92.00000000000728,10,-4.401913875598415,14705.0,SR_TP,1000.0,47.0,47.84688995215291
14719,2025-09-15 19:04:00,BUY,3679.53,3668.37,10.76137,0.0,False,0.0,598.0000000000018,30,14753,TimeExit,-8.000000000038199,34,-1.337792642146852,14753,TimeExit,-8.000000000038199,34,-1.337792642146852,14753.0,TimeExit,-8.000000000038199,34.0,-1.337792642146852
14780,2025-09-15 20:05:00,BUY,3680.42,3674.74,9.87585,0.0,False,0.0,221.99999999998,27,14788,TimeExit,-13.999999999987267,8,-6.306306306301139,14788,TimeExit,-13.999999999987267,8,-6.306306306301139,14817.0,TimeExit,-53.00000000002001,37.0,-23.87387387388504
14848,2025-09-15 21:13:00,SELL,3679.27,3682.16,9.3884,3658.3950000000004,True,2.22,342.99999999998363,29,14856,TimeExit,-67.00000000000728,8,-19.533527696796057,14856,TimeExit,-67.00000000000728,8,-19.533527696796057,14907.0,TimeExit,-53.99999999999636,59.0,-15.743440233235843
14909,2025-09-15 22:14:00,BUY,3680.05,3675.85,8.94595,0.0,False,0.0,267.99999999998363,35,14917,TimeExit,-44.00000000000546,8,-16.417910447764232,14917,TimeExit,-44.00000000000546,8,-16.417910447764232,14955.0,TimeExit,-56.00000000004002,46.0,-20.89552238807591
14976,2025-09-15 23:21:00,BUY,3681.49,3679.13,8.19449,0.0,False,0.0,7.000000000016371,1,14983,EMACross,-67.99999999998363,7,-971.4285714260657,14983,EMACross(NoSR),-67.99999999998363,7,-971.4285714260657,15006.0,TimeExit,-60.99999999996726,30.0,-871.4285714260657
15037,2025-09-16 01:23:00,SELL,3677.77,3680.49,7.72189,3658.3950000000004,True,2.51,169.9999999999818,83,15045,TimeExit,-175.0,8,-102.94117647059926,15045,TimeExit,-175.0,8,-102.94117647059926,15067.0,TimeExit,-86.00000000001273,30.0,-50.58823529413055
15100,2025-09-16 02:26:00,SELL,3678.6,3680.47,7.27897,3674.61,True,0.55,252.99999999997453,20,15145,EMACross,73.99999999997817,45,29.249011857701827,15145,EMACross(FB),73.99999999997817,45,29.249011857701827,15147.0,TimeExit,-22.000000000025466,47.0,-8.695652173923985
