<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.04	08:32:00	156.268	156.269	156.255	156.255	19	0	11
2026.02.04	08:33:00	156.259	156.265	156.249	156.265	42	0	11
2026.02.04	08:34:00	156.265	156.267	156.262	156.265	28	0	12
2026.02.04	08:35:00	156.265	156.265	156.229	156.232	63	0	13
2026.02.04	08:36:00	156.231	156.247	156.229	156.243	82	0	14
2026.02.04	08:37:00	156.243	156.266	156.239	156.260	106	0	12
2026.02.04	08:38:00	156.260	156.287	156.260	156.283	54	0	12
2026.02.04	08:39:00	156.284	156.310	156.279	156.297	97	0	8
2026.02.04	08:40:00	156.298	156.310	156.295	156.305	43	0	12
2026.02.04	08:41:00	156.306	156.312	156.304	156.311	40	0	13
2026.02.04	08:42:00	156.311	156.324	156.310	156.322	77	0	12
2026.02.04	08:43:00	156.322	156.326	156.315	156.324	40	0	13
2026.02.04	08:44:00	156.327	156.337	156.320	156.335	91	0	8
2026.02.04	08:45:00	156.334	156.348	156.323	156.334	83	0	12
2026.02.04	08:46:00	156.335	156.336	156.327	156.328	44	0	15
2026.02.04	08:47:00	156.329	156.359	156.326	156.349	128	0	8
2026.02.04	08:48:00	156.350	156.369	156.349	156.364	73	0	12
2026.02.04	08:49:00	156.365	156.377	156.357	156.368	99	0	8
2026.02.04	08:50:00	156.367	156.380	156.366	156.368	93	0	12
2026.02.04	08:51:00	156.367	156.372	156.365	156.370	65	0	13
2026.02.04	08:52:00	156.371	156.375	156.365	156.374	43	0	13
2026.02.04	08:53:00	156.373	156.375	156.360	156.362	42	0	12
2026.02.04	08:54:00	156.366	156.372	156.362	156.366	85	0	13
2026.02.04	08:55:00	156.371	156.376	156.365	156.374	71	0	12
2026.02.04	08:56:00	156.374	156.378	156.360	156.361	60	0	13
2026.02.04	08:57:00	156.362	156.364	156.357	156.361	33	0	12
2026.02.04	08:58:00	156.361	156.364	156.348	156.361	54	0	8
2026.02.04	08:59:00	156.361	156.362	156.338	156.352	42	0	11
2026.02.04	09:00:00	156.347	156.354	156.329	156.336	136	0	8
2026.02.04	09:01:00	156.335	156.347	156.324	156.342	94	0	10
2026.02.04	09:02:00	156.340	156.344	156.337	156.340	64	0	10
2026.02.04	09:03:00	156.346	156.347	156.312	156.338	99	0	8
2026.02.04	09:04:00	156.338	156.341	156.328	156.328	36	0	12
2026.02.04	09:05:00	156.328	156.351	156.325	156.349	78	0	11
2026.02.04	09:06:00	156.351	156.364	156.348	156.355	92	0	13
2026.02.04	09:07:00	156.353	156.363	156.345	156.362	119	0	12
2026.02.04	09:08:00	156.362	156.367	156.360	156.364	58	0	12
2026.02.04	09:09:00	156.362	156.371	156.349	156.365	83	0	11
2026.02.04	09:10:00	156.365	156.365	156.353	156.354	64	0	12
2026.02.04	09:11:00	156.355	156.388	156.349	156.386	76	0	10
2026.02.04	09:12:00	156.387	156.402	156.378	156.393	89	0	11
2026.02.04	09:13:00	156.393	156.419	156.393	156.418	65	0	8
2026.02.04	09:14:00	156.416	156.420	156.405	156.413	104	0	10
2026.02.04	09:15:00	156.414	156.421	156.404	156.411	78	0	10
2026.02.04	09:16:00	156.412	156.414	156.408	156.411	63	0	10
2026.02.04	09:17:00	156.411	156.429	156.411	156.423	37	0	8
2026.02.04	09:18:00	156.426	156.431	156.415	156.415	68	0	8
2026.02.04	09:19:00	156.416	156.416	156.400	156.413	66	0	11
2026.02.04	09:20:00	156.412	156.427	156.410	156.416	49	0	11
2026.02.04	09:21:00	156.415	156.419	156.412	156.412	27	0	12
2026.02.04	09:22:00	156.414	156.414	156.391	156.394	93	0	10
2026.02.04	09:23:00	156.392	156.394	156.361	156.363	118	0	11
2026.02.04	09:24:00	156.362	156.388	156.340	156.387	165	0	8
2026.02.04	09:25:00	156.387	156.428	156.387	156.427	161	0	11
2026.02.04	09:26:00	156.427	156.429	156.415	156.420	111	0	10
2026.02.04	09:27:00	156.418	156.427	156.399	156.412	95	0	10
2026.02.04	09:28:00	156.411	156.439	156.410	156.437	97	0	11
2026.02.04	09:29:00	156.438	156.447	156.431	156.442	55	0	8
2026.02.04	09:30:00	156.443	156.448	156.436	156.442	32	0	10
2026.02.04	09:31:00	156.444	156.446	156.438	156.442	44	0	10
2026.02.04	09:32:00	156.443	156.450	156.443	156.446	38	0	10
2026.02.04	09:33:00	156.446	156.456	156.446	156.450	72	0	8
2026.02.04	09:34:00	156.449	156.457	156.448	156.450	34	0	8
2026.02.04	09:35:00	156.449	156.450	156.441	156.444	64	0	10
2026.02.04	09:36:00	156.443	156.447	156.426	156.434	64	0	8
2026.02.04	09:37:00	156.442	156.451	156.439	156.447	68	0	8
2026.02.04	09:38:00	156.448	156.456	156.446	156.450	42	0	10
2026.02.04	09:39:00	156.450	156.458	156.445	156.458	91	0	8
2026.02.04	09:40:00	156.458	156.461	156.451	156.453	58	0	10
2026.02.04	09:41:00	156.454	156.456	156.439	156.447	46	0	8
2026.02.04	09:42:00	156.448	156.448	156.418	156.422	62	0	8
2026.02.04	09:43:00	156.423	156.433	156.422	156.429	70	0	8
2026.02.04	09:44:00	156.428	156.443	156.428	156.435	62	0	10
2026.02.04	09:45:00	156.436	156.437	156.426	156.430	34	0	12
2026.02.04	09:46:00	156.430	156.432	156.417	156.419	41	0	11
2026.02.04	09:47:00	156.419	156.425	156.414	156.415	51	0	12
2026.02.04	09:48:00	156.415	156.415	156.397	156.398	120	0	13
2026.02.04	09:49:00	156.397	156.412	156.388	156.410	67	0	8
2026.02.04	09:50:00	156.411	156.436	156.411	156.426	56	0	10
2026.02.04	09:51:00	156.426	156.437	156.424	156.437	53	0	10
2026.02.04	09:52:00	156.436	156.437	156.425	156.426	44	0	10
2026.02.04	09:53:00	156.427	156.427	156.421	156.425	18	0	10
2026.02.04	09:54:00	156.426	156.427	156.422	156.423	35	0	10
2026.02.04	09:55:00	156.423	156.449	156.421	156.449	50	0	13
2026.02.04	09:56:00	156.448	156.455	156.447	156.455	17	0	12
2026.02.04	09:57:00	156.453	156.454	156.425	156.431	72	0	8
2026.02.04	09:58:00	156.430	156.439	156.404	156.406	78	0	11
2026.02.04	09:59:00	156.407	156.425	156.405	156.420	97	0	11
2026.02.04	10:00:00	156.421	156.439	156.402	156.406	161	0	8
2026.02.04	10:01:00	156.402	156.414	156.400	156.410	124	0	11
2026.02.04	10:02:00	156.410	156.416	156.401	156.414	106	0	11
2026.02.04	10:03:00	156.413	156.426	156.406	156.410	63	0	11
2026.02.04	10:04:00	156.412	156.412	156.391	156.392	95	0	8
2026.02.04	10:05:00	156.394	156.434	156.388	156.433	98	0	10
2026.02.04	10:06:00	156.433	156.450	156.428	156.450	89	0	10
2026.02.04	10:07:00	156.450	156.451	156.432	156.434	88	0	10
2026.02.04	10:08:00	156.433	156.437	156.411	156.414	105	0	11
2026.02.04	10:09:00	156.414	156.440	156.412	156.440	110	0	11
2026.02.04	10:10:00	156.439	156.459	156.411	156.421	112	0	8
2026.02.04	10:11:00	156.420	156.437	156.414	156.429	139	0	11
2026.02.04	10:12:00	156.430	156.431	156.403	156.412	135	0	8
2026.02.04	10:13:00	156.412	156.427	156.410	156.416	155	0	10
2026.02.04	10:14:00	156.417	156.426	156.400	156.403	173	0	11
2026.02.04	10:15:00	156.402	156.427	156.402	156.425	117	0	10
2026.02.04	10:16:00	156.424	156.435	156.419	156.429	40	0	13
2026.02.04	10:17:00	156.428	156.429	156.402	156.406	40	0	11
2026.02.04	10:18:00	156.406	156.433	156.406	156.428	101	0	14
2026.02.04	10:19:00	156.429	156.440	156.412	156.437	52	0	11
2026.02.04	10:20:00	156.438	156.461	156.436	156.455	68	0	14
2026.02.04	10:21:00	156.457	156.460	156.450	156.458	61	0	11
2026.02.04	10:22:00	156.460	156.462	156.450	156.458	29	0	10
2026.02.04	10:23:00	156.457	156.467	156.451	156.465	48	0	10
2026.02.04	10:24:00	156.463	156.464	156.448	156.463	49	0	13
2026.02.04	10:25:00	156.463	156.474	156.462	156.474	18	0	10
2026.02.04	10:26:00	156.474	156.479	156.464	156.464	67	0	10
2026.02.04	10:27:00	156.467	156.473	156.465	156.470	44	0	11
2026.02.04	10:28:00	156.469	156.478	156.464	156.478	39	0	10
2026.02.04	10:29:00	156.478	156.478	156.459	156.464	46	0	12
2026.02.04	10:30:00	156.463	156.465	156.449	156.461	71	0	10
2026.02.04	10:31:00	156.460	156.467	156.452	156.464	96	0	12
2026.02.04	10:32:00	156.468	156.473	156.463	156.466	117	0	13
2026.02.04	10:33:00	156.467	156.473	156.456	156.467	84	0	13
2026.02.04	10:34:00	156.467	156.470	156.456	156.463	67	0	13
2026.02.04	10:35:00	156.462	156.470	156.460	156.461	86	0	14
2026.02.04	10:36:00	156.461	156.472	156.457	156.472	39	0	14
2026.02.04	10:37:00	156.472	156.474	156.462	156.464	52	0	13
2026.02.04	10:38:00	156.464	156.477	156.461	156.477	36	0	12
2026.02.04	10:39:00	156.477	156.478	156.463	156.466	59	0	12
2026.02.04	10:40:00	156.463	156.476	156.463	156.473	52	0	13
2026.02.04	10:41:00	156.473	156.477	156.469	156.474	40	0	12
2026.02.04	10:42:00	156.473	156.481	156.470	156.480	30	0	12
2026.02.04	10:43:00	156.480	156.483	156.469	156.475	46	0	11
2026.02.04	10:44:00	156.475	156.477	156.465	156.471	43	0	11
2026.02.04	10:45:00	156.471	156.485	156.471	156.482	41	0	12
2026.02.04	10:46:00	156.483	156.490	156.475	156.482	48	0	8
2026.02.04	10:47:00	156.482	156.487	156.477	156.479	50	0	12
2026.02.04	10:48:00	156.478	156.487	156.477	156.484	54	0	12
2026.02.04	10:49:00	156.484	156.487	156.481	156.486	39	0	12
2026.02.04	10:50:00	156.485	156.485	156.479	156.481	61	0	12
2026.02.04	10:51:00	156.482	156.483	156.465	156.471	85	0	13
2026.02.04	10:52:00	156.471	156.478	156.463	156.464	72	0	14
2026.02.04	10:53:00	156.463	156.473	156.454	156.459	55	0	12
2026.02.04	10:54:00	156.460	156.466	156.454	156.466	54	0	12
2026.02.04	10:55:00	156.468	156.473	156.456	156.456	59	0	10
2026.02.04	10:56:00	156.456	156.462	156.450	156.452	55	0	8
2026.02.04	10:57:00	156.452	156.463	156.452	156.458	32	0	12
2026.02.04	10:58:00	156.458	156.462	156.450	156.461	30	0	13
2026.02.04	10:59:00	156.461	156.464	156.455	156.460	42	0	13
2026.02.04	11:00:00	156.459	156.460	156.426	156.451	93	0	10
2026.02.04	11:01:00	156.451	156.457	156.437	156.447	86	0	10
2026.02.04	11:02:00	156.448	156.471	156.444	156.467	74	0	11
2026.02.04	11:03:00	156.467	156.471	156.464	156.464	78	0	13
2026.02.04	11:04:00	156.465	156.465	156.451	156.454	104	0	8
2026.02.04	11:05:00	156.453	156.453	156.433	156.436	106	0	8
2026.02.04	11:06:00	156.439	156.448	156.437	156.437	73	0	10
2026.02.04	11:07:00	156.436	156.445	156.427	156.432	85	0	8
2026.02.04	11:08:00	156.432	156.440	156.425	156.435	56	0	11
2026.02.04	11:09:00	156.437	156.438	156.415	156.423	102	0	8
2026.02.04	11:10:00	156.424	156.435	156.420	156.422	164	0	10
2026.02.04	11:11:00	156.421	156.423	156.399	156.419	128	0	11
2026.02.04	11:12:00	156.419	156.424	156.400	156.416	98	0	10
2026.02.04	11:13:00	156.419	156.419	156.391	156.402	95	0	8
2026.02.04	11:14:00	156.401	156.412	156.394	156.407	49	0	8
2026.02.04	11:15:00	156.407	156.428	156.407	156.427	41	0	11
2026.02.04	11:16:00	156.427	156.427	156.415	156.425	54	0	11
2026.02.04	11:17:00	156.425	156.428	156.416	156.426	66	0	11
2026.02.04	11:18:00	156.425	156.440	156.424	156.435	47	0	8
2026.02.04	11:19:00	156.434	156.446	156.429	156.438	77	0	11
2026.02.04	11:20:00	156.436	156.449	156.431	156.432	87	0	11
2026.02.04	11:21:00	156.433	156.448	156.432	156.444	94	0	10
2026.02.04	11:22:00	156.443	156.470	156.443	156.467	52	0	11
2026.02.04	11:23:00	156.468	156.472	156.461	156.462	57	0	12
2026.02.04	11:24:00	156.462	156.466	156.459	156.460	27	0	12
2026.02.04	11:25:00	156.460	156.463	156.453	156.461	60	0	13
2026.02.04	11:26:00	156.462	156.476	156.458	156.473	58	0	8
2026.02.04	11:27:00	156.473	156.482	156.473	156.476	44	0	8
2026.02.04	11:28:00	156.477	156.482	156.477	156.478	28	0	10
2026.02.04	11:29:00	156.479	156.483	156.478	156.481	9	0	11
2026.02.04	11:30:00	156.482	156.490	156.476	156.479	42	0	10
2026.02.04	11:31:00	156.478	156.524	156.471	156.519	117	0	8
2026.02.04	11:32:00	156.519	156.523	156.490	156.521	130	0	8
2026.02.04	11:33:00	156.521	156.541	156.516	156.518	141	0	10
2026.02.04	11:34:00	156.519	156.526	156.503	156.504	110	0	11
2026.02.04	11:35:00	156.503	156.546	156.503	156.544	111	0	8
2026.02.04	11:36:00	156.544	156.561	156.535	156.561	61	0	8
2026.02.04	11:37:00	156.562	156.581	156.557	156.580	115	0	8
2026.02.04	11:38:00	156.580	156.580	156.558	156.560	147	0	8
2026.02.04	11:39:00	156.560	156.560	156.540	156.544	134	0	12
2026.02.04	11:40:00	156.546	156.560	156.544	156.559	64	0	12
2026.02.04	11:41:00	156.558	156.559	156.537	156.539	73	0	10
2026.02.04	11:42:00	156.537	156.546	156.536	156.537	83	0	10
2026.02.04	11:43:00	156.539	156.549	156.535	156.546	45	0	10
2026.02.04	11:44:00	156.546	156.574	156.544	156.571	83	0	11
2026.02.04	11:45:00	156.571	156.581	156.571	156.580	49	0	12
2026.02.04	11:46:00	156.580	156.624	156.579	156.623	81	0	8
2026.02.04	11:47:00	156.622	156.629	156.608	156.627	94	0	8
2026.02.04	11:48:00	156.626	156.635	156.602	156.624	156	0	10
2026.02.04	11:49:00	156.623	156.624	156.606	156.623	164	0	8
2026.02.04	11:50:00	156.622	156.627	156.597	156.608	101	0	11
2026.02.04	11:51:00	156.607	156.631	156.607	156.629	140	0	11
2026.02.04	11:52:00	156.628	156.636	156.623	156.634	84	0	11
2026.02.04	11:53:00	156.633	156.636	156.621	156.636	59	0	11
2026.02.04	11:54:00	156.636	156.639	156.621	156.624	77	0	13
2026.02.04	11:55:00	156.623	156.634	156.621	156.634	71	0	12
2026.02.04	11:56:00	156.634	156.655	156.632	156.647	44	0	8
2026.02.04	11:57:00	156.647	156.660	156.647	156.656	33	0	11
2026.02.04	11:58:00	156.653	156.653	156.634	156.634	45	0	12
2026.02.04	11:59:00	156.633	156.642	156.631	156.642	47	0	12
2026.02.04	12:00:00	156.640	156.653	156.632	156.636	118	0	10
2026.02.04	12:01:00	156.636	156.645	156.635	156.638	62	0	13
2026.02.04	12:02:00	156.637	156.649	156.637	156.641	36	0	8
2026.02.04	12:03:00	156.642	156.655	156.631	156.631	45	0	8
2026.02.04	12:04:00	156.631	156.643	156.631	156.633	71	0	12
2026.02.04	12:05:00	156.633	156.633	156.605	156.608	94	0	11
2026.02.04	12:06:00	156.609	156.621	156.607	156.618	76	0	8
2026.02.04	12:07:00	156.617	156.620	156.616	156.620	29	0	11
2026.02.04	12:08:00	156.619	156.643	156.617	156.633	66	0	8
2026.02.04	12:09:00	156.634	156.640	156.630	156.631	46	0	8
2026.02.04	12:10:00	156.632	156.635	156.618	156.630	79	0	8
2026.02.04	12:11:00	156.631	156.649	156.630	156.641	43	0	8
2026.02.04	12:12:00	156.641	156.667	156.641	156.664	57	0	10
2026.02.04	12:13:00	156.663	156.664	156.645	156.653	72	0	12
2026.02.04	12:14:00	156.653	156.659	156.647	156.657	52	0	12
2026.02.04	12:15:00	156.657	156.667	156.654	156.667	68	0	13
2026.02.04	12:16:00	156.668	156.681	156.656	156.681	35	0	11
2026.02.04	12:17:00	156.681	156.692	156.679	156.692	17	0	11
2026.02.04	12:18:00	156.691	156.696	156.671	156.671	43	0	8
2026.02.04	12:19:00	156.671	156.695	156.671	156.684	53	0	10
2026.02.04	12:20:00	156.684	156.690	156.676	156.676	50	0	12
2026.02.04	12:21:00	156.676	156.682	156.670	156.679	102	0	12
2026.02.04	12:22:00	156.681	156.681	156.670	156.672	84	0	13
2026.02.04	12:23:00	156.672	156.692	156.672	156.688	50	0	13
2026.02.04	12:24:00	156.689	156.714	156.687	156.712	51	0	10
2026.02.04	12:25:00	156.712	156.738	156.711	156.738	48	0	10
2026.02.04	12:26:00	156.738	156.743	156.732	156.735	44	0	10
2026.02.04	12:27:00	156.737	156.742	156.727	156.738	61	0	11
2026.02.04	12:28:00	156.739	156.743	156.731	156.738	61	0	12
2026.02.04	12:29:00	156.737	156.750	156.727	156.736	100	0	8
2026.02.04	12:30:00	156.737	156.759	156.725	156.752	98	0	10
2026.02.04	12:31:00	156.749	156.756	156.741	156.755	71	0	8
2026.02.04	12:32:00	156.755	156.758	156.753	156.753	11	0	13
2026.02.04	12:33:00	156.752	156.767	156.752	156.767	30	0	13
2026.02.04	12:34:00	156.767	156.775	156.760	156.773	75	0	11
2026.02.04	12:35:00	156.773	156.803	156.765	156.765	176	0	10
2026.02.04	12:36:00	156.764	156.777	156.727	156.728	145	0	8
2026.02.04	12:37:00	156.729	156.761	156.728	156.732	133	0	12
2026.02.04	12:38:00	156.731	156.739	156.723	156.735	84	0	11
2026.02.04	12:39:00	156.736	156.764	156.736	156.755	104	0	11
2026.02.04	12:40:00	156.757	156.777	156.755	156.769	97	0	12
2026.02.04	12:41:00	156.768	156.780	156.739	156.740	77	0	8
2026.02.04	12:42:00	156.742	156.755	156.726	156.731	63	0	8
2026.02.04	12:43:00	156.731	156.743	156.728	156.743	40	0	11
2026.02.04	12:44:00	156.743	156.750	156.728	156.734	88	0	13
2026.02.04	12:45:00	156.735	156.737	156.705	156.706	103	0	11
2026.02.04	12:46:00	156.707	156.716	156.703	156.706	42	0	10
2026.02.04	12:47:00	156.707	156.730	156.705	156.729	72	0	14
2026.02.04	12:48:00	156.730	156.753	156.729	156.747	49	0	13
2026.02.04	12:49:00	156.748	156.748	156.729	156.739	53	0	13
2026.02.04	12:50:00	156.738	156.739	156.716	156.717	56	0	11
2026.02.04	12:51:00	156.718	156.729	156.709	156.709	58	0	12
2026.02.04	12:52:00	156.710	156.725	156.695	156.724	106	0	10
2026.02.04	12:53:00	156.725	156.728	156.704	156.708	79	0	8
2026.02.04	12:54:00	156.708	156.708	156.699	156.699	32	0	13
2026.02.04	12:55:00	156.703	156.717	156.703	156.715	63	0	11
2026.02.04	12:56:00	156.715	156.715	156.694	156.698	55	0	10
2026.02.04	12:57:00	156.700	156.729	156.699	156.726	66	0	13
2026.02.04	12:58:00	156.726	156.740	156.718	156.737	93	0	13
2026.02.04	12:59:00	156.738	156.741	156.727	156.727	95	0	13
2026.02.04	13:00:00	156.728	156.741	156.719	156.721	109	0	12
2026.02.04	13:01:00	156.722	156.737	156.717	156.734	145	0	13
2026.02.04	13:02:00	156.733	156.762	156.727	156.761	86	0	12
2026.02.04	13:03:00	156.761	156.762	156.718	156.719	99	0	12
2026.02.04	13:04:00	156.720	156.740	156.709	156.723	118	0	12
2026.02.04	13:05:00	156.729	156.744	156.729	156.741	115	0	10
2026.02.04	13:06:00	156.741	156.757	156.739	156.742	85	0	12
2026.02.04	13:07:00	156.741	156.763	156.741	156.762	61	0	15
2026.02.04	13:08:00	156.762	156.769	156.733	156.737	51	0	10
2026.02.04	13:09:00	156.738	156.762	156.738	156.758	59	0	13
2026.02.04	13:10:00	156.759	156.763	156.747	156.747	40	0	8
2026.02.04	13:11:00	156.748	156.794	156.747	156.792	65	0	8
2026.02.04	13:12:00	156.795	156.797	156.777	156.778	82	0	11
2026.02.04	13:13:00	156.777	156.780	156.757	156.766	101	0	12
2026.02.04	13:14:00	156.767	156.782	156.761	156.782	119	0	12
2026.02.04	13:15:00	156.782	156.818	156.772	156.818	125	0	11
2026.02.04	13:16:00	156.818	156.836	156.806	156.828	152	0	11
2026.02.04	13:17:00	156.829	156.849	156.827	156.831	110	0	12
2026.02.04	13:18:00	156.829	156.835	156.801	156.806	147	0	8
2026.02.04	13:19:00	156.808	156.824	156.807	156.822	111	0	11
2026.02.04	13:20:00	156.824	156.826	156.813	156.815	45	0	11
2026.02.04	13:21:00	156.816	156.826	156.804	156.804	117	0	11
2026.02.04	13:22:00	156.803	156.810	156.790	156.803	108	0	11
2026.02.04	13:23:00	156.804	156.830	156.803	156.825	70	0	12
2026.02.04	13:24:00	156.826	156.831	156.825	156.826	41	0	11
2026.02.04	13:25:00	156.826	156.826	156.814	156.815	67	0	12
2026.02.04	13:26:00	156.816	156.820	156.813	156.818	46	0	14
2026.02.04	13:27:00	156.820	156.820	156.811	156.813	24	0	14
2026.02.04	13:28:00	156.813	156.814	156.790	156.790	85	0	13
2026.02.04	13:29:00	156.789	156.809	156.788	156.802	99	0	14
2026.02.04	13:30:00	156.802	156.804	156.789	156.790	70	0	13
2026.02.04	13:31:00	156.789	156.790	156.773	156.775	88	0	13
2026.02.04	13:32:00	156.774	156.774	156.750	156.759	109	0	13
2026.02.04	13:33:00	156.758	156.786	156.757	156.778	84	0	11
2026.02.04	13:34:00	156.777	156.780	156.759	156.768	55	0	12
2026.02.04	13:35:00	156.767	156.773	156.746	156.752	87	0	8
2026.02.04	13:36:00	156.753	156.754	156.737	156.748	65	0	10
2026.02.04	13:37:00	156.749	156.750	156.738	156.741	82	0	14
2026.02.04	13:38:00	156.742	156.761	156.739	156.743	55	0	10
2026.02.04	13:39:00	156.744	156.759	156.743	156.743	54	0	10
2026.02.04	13:40:00	156.744	156.749	156.736	156.739	74	0	12
2026.02.04	13:41:00	156.740	156.751	156.739	156.741	77	0	11
2026.02.04	13:42:00	156.740	156.747	156.736	156.738	45	0	12
2026.02.04	13:43:00	156.738	156.743	156.731	156.740	70	0	11
2026.02.04	13:44:00	156.740	156.753	156.737	156.752	103	0	11
2026.02.04	13:45:00	156.753	156.775	156.751	156.769	70	0	11
2026.02.04	13:46:00	156.771	156.779	156.770	156.770	61	0	11
2026.02.04	13:47:00	156.769	156.775	156.755	156.772	123	0	8
2026.02.04	13:48:00	156.772	156.805	156.769	156.799	74	0	12
2026.02.04	13:49:00	156.800	156.801	156.778	156.795	66	0	13
2026.02.04	13:50:00	156.794	156.795	156.779	156.785	59	0	14
2026.02.04	13:51:00	156.784	156.791	156.778	156.780	68	0	12
2026.02.04	13:52:00	156.783	156.787	156.777	156.778	32	0	12
2026.02.04	13:53:00	156.778	156.789	156.770	156.780	83	0	8
2026.02.04	13:54:00	156.781	156.781	156.766	156.771	57	0	8
2026.02.04	13:55:00	156.773	156.773	156.764	156.772	97	0	10
2026.02.04	13:56:00	156.771	156.777	156.758	156.767	154	0	8
2026.02.04	13:57:00	156.768	156.787	156.767	156.787	92	0	10
2026.02.04	13:58:00	156.786	156.805	156.784	156.805	115	0	10
2026.02.04	13:59:00	156.804	156.816	156.793	156.816	70	0	10
2026.02.04	14:00:00	156.817	156.818	156.792	156.795	91	0	8
2026.02.04	14:01:00	156.796	156.816	156.789	156.796	112	0	10
2026.02.04	14:02:00	156.795	156.797	156.781	156.795	144	0	8
2026.02.04	14:03:00	156.797	156.797	156.780	156.783	139	0	8
2026.02.04	14:04:00	156.784	156.796	156.780	156.792	131	0	8
2026.02.04	14:05:00	156.792	156.792	156.771	156.776	136	0	10
2026.02.04	14:06:00	156.775	156.779	156.765	156.772	121	0	11
2026.02.04	14:07:00	156.771	156.783	156.766	156.782	92	0	12
2026.02.04	14:08:00	156.780	156.784	156.777	156.780	44	0	12
2026.02.04	14:09:00	156.780	156.795	156.772	156.786	130	0	8
2026.02.04	14:10:00	156.787	156.796	156.781	156.792	52	0	8
2026.02.04	14:11:00	156.792	156.802	156.781	156.782	57	0	10
2026.02.04	14:12:00	156.781	156.789	156.778	156.780	48	0	10
2026.02.04	14:13:00	156.778	156.780	156.777	156.779	18	0	11
2026.02.04	14:14:00	156.778	156.786	156.766	156.768	53	0	8
2026.02.04	14:15:00	156.769	156.775	156.752	156.754	71	0	12
2026.02.04	14:16:00	156.753	156.755	156.729	156.736	100	0	10
2026.02.04	14:17:00	156.736	156.756	156.735	156.752	158	0	11
2026.02.04	14:18:00	156.751	156.751	156.718	156.728	158	0	13
2026.02.04	14:19:00	156.727	156.732	156.689	156.692	108	0	10
2026.02.04	14:20:00	156.691	156.720	156.691	156.708	102	0	8
2026.02.04	14:21:00	156.710	156.722	156.707	156.721	67	0	11
2026.02.04	14:22:00	156.722	156.729	156.714	156.716	75	0	10
2026.02.04	14:23:00	156.717	156.729	156.712	156.716	63	0	8
2026.02.04	14:24:00	156.716	156.719	156.702	156.704	35	0	13
2026.02.04	14:25:00	156.704	156.705	156.693	156.705	39	0	14
2026.02.04	14:26:00	156.705	156.716	156.691	156.696	65	0	11
2026.02.04	14:27:00	156.697	156.705	156.694	156.703	81	0	14
2026.02.04	14:28:00	156.704	156.706	156.695	156.696	69	0	12
2026.02.04	14:29:00	156.697	156.702	156.694	156.699	33	0	11
2026.02.04	14:30:00	156.698	156.700	156.680	156.696	56	0	8
2026.02.04	14:31:00	156.696	156.697	156.681	156.685	57	0	10
2026.02.04	14:32:00	156.684	156.690	156.659	156.670	87	0	8
2026.02.04	14:33:00	156.670	156.671	156.640	156.657	135	0	10
2026.02.04	14:34:00	156.656	156.667	156.656	156.664	60	0	10
2026.02.04	14:35:00	156.665	156.667	156.647	156.654	58	0	10
2026.02.04	14:36:00	156.654	156.656	156.646	156.654	50	0	10
2026.02.04	14:37:00	156.655	156.667	156.650	156.666	51	0	10
2026.02.04	14:38:00	156.666	156.678	156.666	156.672	40	0	8
2026.02.04	14:39:00	156.672	156.676	156.660	156.675	36	0	10
2026.02.04	14:40:00	156.675	156.680	156.671	156.678	51	0	10
2026.02.04	14:41:00	156.679	156.679	156.671	156.672	15	0	10
2026.02.04	14:42:00	156.672	156.672	156.646	156.650	33	0	8
2026.02.04	14:43:00	156.650	156.672	156.650	156.652	55	0	8
2026.02.04	14:44:00	156.652	156.653	156.636	156.647	48	0	10
2026.02.04	14:45:00	156.646	156.650	156.641	156.650	67	0	8
2026.02.04	14:46:00	156.650	156.655	156.646	156.651	34	0	10
2026.02.04	14:47:00	156.651	156.673	156.649	156.660	60	0	10
2026.02.04	14:48:00	156.659	156.674	156.650	156.651	78	0	10
2026.02.04	14:49:00	156.650	156.657	156.644	156.655	108	0	12
2026.02.04	14:50:00	156.656	156.656	156.638	156.655	95	0	12
2026.02.04	14:51:00	156.656	156.660	156.643	156.643	63	0	11
2026.02.04	14:52:00	156.644	156.646	156.631	156.635	116	0	12
2026.02.04	14:53:00	156.636	156.653	156.635	156.647	92	0	12
2026.02.04	14:54:00	156.647	156.649	156.617	156.621	85	0	11
2026.02.04	14:55:00	156.620	156.621	156.607	156.618	68	0	10
2026.02.04	14:56:00	156.617	156.629	156.616	156.626	111	0	12
2026.02.04	14:57:00	156.625	156.631	156.614	156.616	102	0	11
2026.02.04	14:58:00	156.615	156.617	156.592	156.600	66	0	8
2026.02.04	14:59:00	156.602	156.622	156.602	156.622	58	0	10
2026.02.04	15:00:00	156.620	156.635	156.611	156.613	175	0	8
2026.02.04	15:01:00	156.614	156.645	156.613	156.644	108	0	8
2026.02.04	15:02:00	156.645	156.666	156.643	156.662	78	0	11
2026.02.04	15:03:00	156.661	156.661	156.609	156.611	56	0	8
2026.02.04	15:04:00	156.610	156.620	156.600	156.615	115	0	10
2026.02.04	15:05:00	156.614	156.632	156.607	156.629	96	0	11
2026.02.04	15:06:00	156.629	156.630	156.610	156.613	66	0	12
2026.02.04	15:07:00	156.611	156.622	156.610	156.613	95	0	10
2026.02.04	15:08:00	156.614	156.646	156.614	156.630	51	0	8
2026.02.04	15:09:00	156.631	156.647	156.631	156.637	63	0	10
